label,temp_mean,temp_std,temp_change,temp_max,temp_min,temp_median,temp_range,eda_mean,eda_std,eda_number_of_peaks,eda_mean_peak_amplitude,eda_max_peak_amplitude,eda_min_peak_amplitude,eda_median,eda_range,bvp_mean,bvp_std,bvp_number_of_peaks,bvp_mean_peak_interval,bvp_median,bvp_range,accX_mean,accX_std,accX_peak,accX_energy,accX_median,accX_range,accY_mean,accY_std,accY_peak,accY_energy,accY_median,accY_range,accZ_mean,accZ_std,accZ_peak,accZ_energy,accZ_median,accZ_range,hr_mean,hr_std,hr_max,hr_min,hr_gradient,hr_variation_std,hr_median,hr_range
Shame,29.595797637372677,0.16932353294710514,0.5739200760731755,29.907306541158484,29.31715248732842,29.584854617807338,0.5901540538300623,6.328468323564292,0.5105221502445534,21,6.480019016521257,7.643823429084088,5.63993940102214,6.362427472597023,2.5717753907362164,-0.024691100230414743,0.09780308367021152,254,54.22924901185771,-0.01,0.69,-25.705360941934163,14.122987644185065,-11.063259892562986,3456.4137379213926,-23.217728808183715,45.3784218360736,16.919378774417606,8.10475905453929,35.390835338673575,2210.863244189275,13.449881046752012,24.860096831276735,49.36842276929574,19.87409583585147,60.88128708046256,6271.673077645317,57.5686580518813,58.23388993158355,109.00911331928774,10.072548461323295,119.08763897580484,85.9434097700243,-0.0015620568081219964,0.0046393251338819165,113.82791600484438,33.14422920578053
Neutral,30.068834405540482,0.09687118572466787,0.3286318967450619,30.221236427929206,29.886159170917228,30.071246150189737,0.335077257011978,4.947781025300864,0.41660216625819174,19,5.0054330786743195,6.2092825242163165,4.571483522555448,4.868421308321081,1.9324186320591892,-0.24326723323890465,0.4975393869753471,157,74.23076923076923,-0.15,3.62,-51.5008096476882,11.856235451498941,3.0293188566638753,5703.905272527324,-53.854111466064985,68.61590187903755,20.799789752173886,10.434070282053273,35.22575630633532,2511.5624696221043,22.284273992252537,77.56140803349831,22.800058712900373,15.405097188442273,64.62057294051682,2969.874291417738,26.623529550111343,81.68748777651007,71.68906027103358,6.846394442938617,83.5867129726981,62.54833880428293,-0.0011593869519354726,0.0027129686698081383,70.13000000000001,21.038374168415167
Frustration,30.35295709463266,0.0706897352337302,0.22420125277732694,30.466761797835716,30.2149574042731,30.361421182839635,0.2518043935626153,4.274269489017986,0.22741657754389233,8,4.344114873205371,4.730718259176348,4.026173125764115,4.209667858253714,0.9150453362326045,-0.05749327956989247,0.10564223687948081,220,54.15525114155251,-0.04,0.6900000000000001,-22.402616946431593,12.527472517798769,-9.168508111345448,2800.4520247050523,-18.854471128889465,40.52095640083278,18.30883381309444,8.89488283896857,37.57770333103746,2220.858422206977,14.511611593593459,30.092203166925522,52.873028610686376,13.07924724271135,61.468952540993364,5942.616466169641,58.92926380374469,39.03039113811392,79.83009628954477,8.620192144306838,109.72232955607153,68.10739437384737,0.0032113882109420424,0.009030952814984724,77.61678429090873,41.61493518222416
Pride,30.670202663738042,0.03788359903650453,0.11081624947872015,30.73487563477942,30.609097633102262,30.670542342434665,0.12577800167715836,5.223330227136194,1.19848849071545,15,5.227673474683341,7.252189783195732,3.651976873166371,5.6741631342971,3.8430590776383027,-0.14530909441604783,0.18587040989104106,174,59.421965317919074,-0.12,1.05,-23.62200365819888,17.282190255335376,-6.543556734825572,2980.4100327594515,-13.648581762014265,51.8666331190916,17.970979231762893,3.929449149618953,26.102300420468563,1873.1884638567196,16.035398427495245,12.33967014844995,51.62411245023714,13.322385646338814,64.06483008941883,5429.018774213783,59.71092951879004,41.968210134968814,91.05964341660729,9.376540663920688,106.77853503680358,77.97576826655644,-0.0005273050255116683,0.006579240351224988,90.96333156496831,28.802766770247132
Joy,30.861127327178682,0.03032420891281749,0.13162223612651403,30.93360354975367,30.79575523965841,30.86917216556163,0.13784831009526144,4.746547233498506,0.39612243931658053,23,4.664175965180349,6.040135753429151,4.1965787268977355,4.732318180750664,2.0265830100359556,-0.09187424579231501,0.10804577526521968,267,58.81203007518797,-0.08,0.77,-24.987659380423487,12.665701195998304,-10.39702756836146,3515.213355830478,-20.17435693511179,47.51622775370566,17.3005326187573,8.4903652586496,37.60077774786106,2418.1832108945814,13.704274014670238,29.53354412178547,51.743786989959645,13.810417703469216,62.65329417665033,6720.042897880795,58.66051489370828,42.821456572871384,92.9595388714676,16.661185448218163,126.44062265207732,72.46462925844891,0.00297565163605841,0.010283644349008005,91.59721826194796,53.975993393628414
Frustration,33.03408846206398,0.021452262453428444,0.0020717202925766287,33.072188274546974,32.99518116192817,33.02868790121319,0.07700711261880144,0.1984263712788622,0.004183813965524222,88,0.20005585515459953,0.2019365770793512,0.19158590240140796,0.20092780105120103,0.011681063768594624,0.4850810185185185,0.7279921646663714,92,74.83516483516483,0.37,3.34,-44.770116996282184,4.453339691811142,-16.922409294920378,3740.486607140346,-44.932387016191534,33.640626339521965,4.19412314121011,6.9140590576576235,49.92027153452167,672.3164593077853,3.3813408966851126,55.23786133330926,43.6789583025998,5.251220623093189,50.21273411955184,3657.5496529756756,45.02975996684394,40.92045231720738,70.68386626400215,1.1271406188744701,71.90634964705251,69.05470911513032,-0.00021214261982626187,0.0011092227190760808,71.33360913825263,2.851640531922186
Neutral,32.89652727089385,0.06368105609116256,-0.25302761240708804,33.004140063618784,32.745016824061864,32.87989980457131,0.25912323955692074,0.20239500677758623,0.00849310563438024,118,0.20209712195433585,0.22469925643812255,0.18899474382807002,0.2023466454135818,0.03731096790582328,0.4294567147219658,0.7602256038925786,217,64.83333333333333,0.66,6.609999999999999,-46.24791920805287,6.170323541613142,-21.386739451837816,5536.563312053525,-44.647467903220765,39.04659952503168,4.961391341928676,9.497603867758066,49.648468179543606,1271.5261603357028,2.0000044060861657,65.70459677086748,40.40939991844424,11.14186758424997,60.74575730414015,4974.049993364544,45.0838096280141,99.80507051719016,72.19105079851906,1.3750222650126442,74.66451788410149,69.77535110477827,0.0002761697122062273,0.0014428165646017687,72.56806526047903,4.889166779323219
Shame,32.7235128601288,0.03445128774993635,-0.1271942381888067,32.792696201278886,32.65313291921358,32.720473358442234,0.13956328206530344,0.19773652657278576,0.005256332136012705,68,0.1993970481770331,0.20257801309263052,0.18885370758207617,0.200456297915092,0.014187068496330585,0.814922619047619,0.8975517924903634,91,72.83333333333333,0.91,4.029999999999999,-53.98898998666189,8.58886603426537,-13.377117873783387,4481.434514981939,-55.641090051155054,50.44922258780322,6.009388155451015,6.784289791647308,50.31778491212226,742.951091489268,5.071038763738306,54.77560697175604,29.48792375595995,11.11060252312895,50.70960505145902,2583.185373334223,27.459424615359588,42.876101535368655,71.73770338336975,1.4399995276149578,74.27226880931168,69.84413125172969,-0.000181483600902491,0.0016110649838182514,71.56574862945047,4.428137557581991
Pride,32.451823187074,0.026020183217484238,-0.10772563754157716,32.50053534011399,32.392809702572414,32.45436761955931,0.10772563754157716,0.19012060682188625,0.0044503931465392724,68,0.1907588868184731,0.19611083860946305,0.1831156941041546,0.19263479344402745,0.013291493486343703,0.34846352069576425,1.3962758684628107,94,66.02150537634408,0.7,6.130000000000001,-44.28109084941606,8.459249437819718,-15.590446233894507,3552.3245338702995,-48.339335865332565,41.36209235326044,6.640148968784611,7.596304250535257,50.5000437933779,795.0143027860113,7.574425243412831,56.18557359482742,42.66854805863874,8.577607465998074,54.45211927153465,3429.4264464167677,40.92016321481874,44.38136510404075,72.15302614532672,1.0835393627302172,74.28703635520124,70.4229759377728,-0.0004216778237917003,0.0013271678209398222,71.88427133617068,3.8640604174284334
Joy,32.30304537525637,0.008524507575905409,0.0010125064449724164,32.31829437218511,32.2872701789547,32.30381712003023,0.03102419323040806,0.18337655161201694,0.0025931502904433896,62,0.18278002527336187,0.18497828238114442,0.181622882962178,0.18265445393556232,0.02364264330321353,0.8009768029035821,1.0754079675200725,94,67.04301075268818,0.57,4.85,-46.16795965915719,9.331305347841036,-18.34408866929991,3749.5299929655384,-43.90275713955585,48.77467332778423,15.242266515427,11.928105376901597,55.96998625629635,1540.740299556921,18.459009302173605,61.188777412789285,34.480744025545896,16.62513943073413,54.61662674079779,3047.246894600159,33.91110026827814,53.36454775034063,74.04275703059392,1.3308649117908216,75.9521151768705,72.30079972568406,0.000569432672609389,0.001061777385497104,74.3292301582613,3.6513154511864485
