label,shoulderDistance_mean,shoulderDistance_std,shoulderDistance_var,rightWristVelocity_mean,rightWristVelocity_std,rightWristVelocity_var,leftWristVelocity_mean,leftWristVelocity_std,leftWristVelocity_var,symmetry_mean,symmetry_std,symmetry_var,trunkInclination_mean,trunkInclination_std,trunkInclination_var,headInclination_mean,headInclination_std,headInclination_var
Shame,0.14059405940594064,0.05552310699388046,0.003082815410253897,0.02014,0.052289964620374337,0.0027342404,0.02259,0.04314721196091353,0.0018616818999999995,0.1551881188118812,0.0432322104136859,0.0018690240172532112,-17.28753767995788,1.9598855238089652,3.841151266435942,20.715129261412272,4.1593058868230415,17.29982546016081
Frustration,0.13282894736842107,0.06129542100136088,0.003757128635734072,0.02927814569536424,0.05552126958827584,0.003082611376694004,0.019682119205298013,0.038714333444501085,0.001498799614052015,0.1721513157894737,0.048260226604864884,0.0023290494719529083,-15.326194512240306,1.7060168975167858,2.910493654612799,9.0202897344843,4.179101781357719,17.46489169894726
Joy,0.16360000000000005,0.06879224762524723,0.004732373333333334,0.02981081081081081,0.055997508553572724,0.0031357209642074503,0.04455405405405405,0.0676557546126957,0.004577301132213295,0.18196000000000004,0.07907185592864252,0.006252358399999999,-15.888624311455775,2.433807768561074,5.923420254308235,12.399831052552798,3.758261997914411,14.12453324496762
Frustration,0.13035087719298247,0.05363832461637468,0.002877069867651586,0.03680357142857143,0.09581724040418545,0.009180943558673469,0.04771428571428571,0.11411659361712262,0.01302259693877551,0.1938421052631579,0.09375009510613827,0.00878908033240997,-11.007426126452621,2.1816527534831276,4.759608736780512,4.209850190779606,4.378768114126379,19.17361019728988
Neutral,0.12392857142857144,0.028950608890005076,0.0008381377551020409,0.01886021505376344,0.03675363822173795,0.001350829922534397,0.018899641577060936,0.04318382769952112,0.0018648429747819275,0.11513214285714286,0.08571527015803723,0.007347107538265308,-13.985718395646755,20.39719139955112,416.0454169899221,-13.450331844516063,25.936124605620073,672.6825595582509
Pride,0.11150943396226418,0.010884683095740345,0.00011847632609469563,0.008923076923076924,0.03459315525552048,0.0011966863905325444,0.004269230769230769,0.012836419619156006,0.00016477366863905323,0.133811320754717,0.03217643377859699,0.0010353228907084373,-6.047865794866808,5.239924490762854,27.456808668896354,10.046625609414525,8.203690314794484,67.3005347810528
Shame,0.11145833333333333,0.003529390488770293,1.245659722222221e-05,0.0025531914893617024,0.006661443555260943,4.437483023992755e-05,0.00421276595744681,0.006604112742483797,4.3614305115436856e-05,0.1513958333333333,0.05132686901262232,0.0026344474826388888,-11.291675631233213,2.2259028600902853,4.954643542558113,13.113952085283632,7.913892403568151,62.62969297525369
Joy,0.11500000000000003,0.007521897856819185,5.657894736842105e-05,0.010243243243243244,0.019882635919389432,0.0003953192111029948,0.00927027027027027,0.012629114044483705,0.00015949452154857558,0.07207894736842106,0.0578779939905112,0.0033498621883656507,-17.64681010382724,8.67147227946451,75.19443149352144,-26.704372868663352,11.83778989004283,140.13326948080024
Frustration,0.10379999999999999,0.014406942770761601,0.00020755999999999997,0.00498989898989899,0.018736069545398235,0.00035104030200999915,0.006767676767676768,0.026844418294917294,0.0007206227935924903,0.18082,0.01919082072241831,0.0003682876,-11.006524482336623,1.544937712454226,2.386832535363297,3.198455598762588,1.3998394953698066,1.9595506127971947
Neutral,0.10883817427385893,0.030383078987866036,0.0009231314887829067,0.01732916666666667,0.06010619060717086,0.003612754149305554,0.009195833333333332,0.03162039135282097,0.0009998491493055553,0.18623651452282156,0.032151322622213735,0.0010337075463576729,-3.551442269659355,6.979389485285176,48.711877587309274,5.793421521263105,4.066269944042839,16.53455125782615
Shame,0.1012087912087912,0.012994941098105041,0.00016886849414321945,0.005944444444444445,0.017769112471496474,0.00031574135802469157,0.004233333333333334,0.01388288314596231,0.0001927344444444444,0.17832967032967031,0.021039499714654946,0.00044266054824296556,-9.797473479060855,1.6135183886990965,2.603441590670129,-6.818771057184619,1.6907489677627316,2.8586320719907423
Pride,0.09999999999999996,4.163336342344337e-17,1.7333369499485123e-33,0.000196078431372549,0.0013864838846795052,1.9223375624759714e-06,0.000196078431372549,0.0013864838846795052,1.9223375624759714e-06,0.17753846153846153,0.0007711514482985938,5.946745562130188e-07,-8.872508642435687,1.6843926516231602,2.837178604842101,-6.636362438410826,2.2482836653409968,5.054779439839146
Joy,0.12799999999999997,0.04584445752448475,0.0021017142857142866,0.040072463768115935,0.08367004188132453,0.007000675908422601,0.020826086956521737,0.04595554137684393,0.0021119117832388143,0.22981428571428572,0.08401348409751902,0.007058265510204082,-11.612627150071301,2.120579510356613,4.496857459744293,-8.883105789808143,2.754593471868933,7.587785195262943
Shame,0.14613207547169815,0.050963745062414294,0.002597303310786757,0.033780952380952384,0.06348332828799653,0.00403013297052154,0.01819047619047619,0.03843933878775634,0.0014775827664399092,0.1028490566037736,0.05107149861525621,0.002608297970808117,-4.0460384581261515,0.7304030866371686,0.5334886689691032,1.3199815461850728,3.6889789330782192,13.608565568694917
Neutral,0.117088122605364,0.009425443103718947,8.883897770144307e-05,0.005226923076923077,0.018219770700497257,0.0003319600443786983,0.005750000000000001,0.016720180114966558,0.0002795644230769231,0.14626819923371645,0.0225703859524953,0.0005094223220445971,5.397798843470968,11.309578984872774,127.90657681507588,6.139176275378127,9.948575783845133,98.97416012690978
Pride,0.11108695652173912,0.0031125697963644227,9.688090737240063e-06,0.0007692307692307693,0.0026646935501059657,7.100591715976333e-06,0.0057252747252747255,0.020349725777273765,0.0004141113392102404,0.13431521739130434,0.007611389274756049,5.7933246691871414e-05,-0.07190880587514685,1.1427602912772965,1.3059010833201714,7.305151779818537,3.463147464720798,11.993390362402092
Frustration,0.11,0.0,0.0,0.0027301587301587307,0.0049028865783537715,2.403829680020155e-05,0.008206349206349207,0.017779209126052156,0.0003161002771478962,0.11320312499999999,0.027251249792154028,0.000742630615234375,-3.631163346009976,2.0708361697969946,4.288362442139487,3.787434020327989,3.1794264230764506,10.108752379756712
Joy,0.11230769230769229,0.00421325044234743,1.7751479289940815e-05,0.011600000000000001,0.023916893146430574,0.0005720177777777777,0.012877777777777778,0.023101143683942855,0.0005336628395061729,0.13134065934065933,0.02785133996824584,0.0007756971380268082,1.7952966044450107,1.1747481903386827,1.38003331070401,5.668261670985282,3.79584811692026,14.408462926727085
Pride,0.11986842105263155,0.0011395071102426816,1.2984764542936268e-06,0.00072,0.00272548466637893,7.428266666666669e-06,0.0005333333333333334,0.0022469732728470295,5.04888888888889e-06,0.1797236842105263,0.002268773632386855,5.147333795013845e-06,-3.5684048074600256,0.5529651220960659,0.305770426254717,3.648732265502753,0.906247161115619,0.8212839170301186
Neutral,0.14049549549549548,0.022040656075760987,0.00048579052024997965,0.005583710407239819,0.023999783309491804,0.0005759895989025613,0.005923076923076922,0.02023858734402838,0.00040960041768186575,0.18451351351351353,0.0361441969137247,0.0013064029705381057,2.7796332511346407,6.714473582286853,45.084155487228045,0.2964101639382007,7.434022352902794,55.26468834345839
Frustration,0.1299253731343284,0.0008606389996022991,7.406994876364462e-07,0.00010526315789473685,0.00120938160979748,1.4626038781163439e-06,0.00010526315789473685,0.00120938160979748,1.4626038781163439e-06,0.1640820895522388,0.0013661609106439274,1.866395633771445e-06,-3.8851432417130383,1.103165138997798,1.2169733239000309,3.4953979247650957,1.3959598356722194,1.9487038628100097
Shame,0.12560810810810813,0.00496288268336591,2.4630204528853218e-05,0.00013605442176870748,0.0011584616575460137,1.3420334120042573e-06,0.0002040816326530612,0.0014139190265868387,1.9991670137442734e-06,0.16391216216216217,0.0020199312740986556,4.080122352081818e-06,-2.9644685719934856,0.49881140601081536,0.2488128187664865,0.3993845792894783,1.0256412085589102,1.0519398886941818
Joy,0.1299173553719008,0.0009053265413308538,8.19616146438086e-07,0.0006,0.0027999999999999995,7.839999999999998e-06,0.00016666666666666666,0.0012801909579781012,1.6388888888888885e-06,0.16332231404958678,0.003969334677961837,1.5755617785670406e-05,-4.96209517118413,1.0007802183745256,1.0015610454897632,4.284344823730571,0.9517459078568029,0.9058202731221701
Shame,0.10939393939393939,0.00238606299212479,5.693296602387505e-06,0.008125,0.0076311450647985985,5.8234375000000004e-05,0.00775,0.009079509898667439,8.243749999999999e-05,0.1023939393939394,0.009899309415581363,9.799632690541782e-05,-3.918827182615022,1.0399538981248448,1.08150411022506,4.869014005389041,1.7640815068645828,3.1119835628616173
Neutral,0.11904958677685955,0.01634865538468219,0.00026727853288709797,0.01507883817427386,0.030097042359941883,0.0009058319588161361,0.02566804979253112,0.06178350113403468,0.0038172010123792644,0.08882644628099175,0.04393433824986699,0.0019302260774537257,0.817463244373735,5.130025117718286,26.317157708420513,2.357794966386835,10.222208220095565,104.49354089498932
Frustration,0.1102439024390244,0.0015425744683748182,2.379535990481853e-06,0.00965,0.008954188963831397,8.01775e-05,0.0084,0.010744300814850633,0.00011543999999999999,0.10382926829268294,0.014416965681605975,0.00020784889946460445,-3.18351124490536,0.7774268914861809,0.6043925716058662,2.635610046001663,1.7556503983921887,3.0823083213746507
Pride,0.11000000000000001,1.3877787807814457e-17,1.925929944387236e-34,0.016102040816326532,0.036588302411919696,0.0013387038733860888,0.00689795918367347,0.007527486769138722,5.666305705955852e-05,0.08662,0.030443317821814364,0.0009267956000000001,-2.3134316222758446,0.9650378620204639,0.931298075133028,2.470468186452416,2.391255768963664,5.718104152602004
Joy,0.11173913043478258,0.0048023308770379376,2.3062381852551963e-05,0.026772727272727278,0.04689633811851005,0.002199266528925619,0.01172727272727273,0.009328265054425708,8.701652892561985e-05,0.10926086956521741,0.01055098343367903,0.00011132325141776935,-1.6000041467801183,0.9541205434695215,0.9103460114705749,-2.6604240008797255,1.7925556786780055,3.213255861160765
Frustration,0.11000000000000004,4.163336342344337e-17,1.7333369499485123e-33,0.011705882352941177,0.02267318148551797,0.0005140731586752348,0.00550420168067227,0.011036131606377049,0.00012179620083327447,0.05642500000000002,0.010133823316004677,0.00010269437500000002,-3.300655571404785,1.61347313673067,2.6032955629515073,4.780460848980159,1.6439103273457396,2.7024411643539765
Neutral,0.10765765765765767,0.007222955766784665,5.217109000892785e-05,0.01218099547511312,0.03361619681941711,0.0011300486886017893,0.013393665158371043,0.034900812987666896,0.0012180667472000985,0.05783333333333333,0.0309936664071445,0.0009606073573573575,3.4329429761778796,5.994219524266232,35.93066770509449,8.759799440287926,7.820137903895866,61.154556835948824
Shame,0.11000000000000003,2.7755575615628914e-17,7.703719777548943e-34,0.020714285714285713,0.02888160208117808,0.0008341469387755101,0.007885714285714286,0.01417396290702766,0.00020090122448979597,0.0634225352112676,0.017680786079515957,0.0003126101963896052,-2.4065487446306553,0.8562613925009683,0.7331835722876973,2.87815466389656,2.229269062424503,4.969640552683021
Pride,0.10999999999999997,2.7755575615628914e-17,7.703719777548943e-34,0.007031914893617022,0.01455470394654183,0.00021183940697148032,0.0053297872340425535,0.01200123069741612,0.000144029538252603,0.07122105263157896,0.02006839827734846,0.00040274060941828267,-3.5185881112568698,2.0100068243684297,4.040127434007659,-1.211110228752531,3.2757471524067263,10.730519406500777
Joy,0.10987500000000001,0.0011110243021644484,1.2343749999999995e-06,0.007518987341772153,0.018635654379827844,0.00034728761416439675,0.002354430379746836,0.004958148834535546,2.458323986540619e-05,0.05833750000000001,0.010734225344662745,0.00011522359375,-0.0588769235917054,0.4787861501650654,0.22923617758988457,4.286319417086219,1.7646247437058393,3.1139004860988995
Shame,0.1102758620689655,0.002015398509821028,4.06183115338882e-06,0.005173611111111111,0.013396895298036154,0.00017947680362654321,0.003277777777777778,0.006526063604719119,4.2589506172839505e-05,0.05149655172413793,0.013707347205777577,0.00018789136741973836,-5.484619705150301,1.3300660913140334,1.7690758072633908,7.6384202748352905,1.8686790023990938,3.491961214007272
Neutral,0.12527131782945733,0.02370940085622157,0.0005621356889610002,0.005665369649805447,0.02132600591684492,0.00045479852836530454,0.004521400778210117,0.017541294502510716,0.0003076970128238127,0.09906201550387597,0.07148700233549095,0.0051103915029144876,-1.7506228321315402,5.226858330486072,27.32004800697165,-2.3678098141685915,4.105654786862747,16.856401228888984
Frustration,0.11000000000000003,2.7755575615628914e-17,7.703719777548943e-34,0.004702702702702703,0.007737348982175657,5.986656927197467e-05,0.0045945945945945945,0.00644642282029257,4.155636717798882e-05,0.04561607142857143,0.016947000122079284,0.00028720081313775525,-3.3322957362853947,1.1103197452127174,1.2328099366092335,5.673293800160335,2.5440906133348484,6.472397048858484
Pride,0.10981651376146788,0.0013420861319566775,1.8011951855904362e-06,0.006046296296296296,0.015304552856402916,0.00023422933813443066,0.007777777777777778,0.026942096117597767,0.0007258765432098767,0.046532110091743115,0.007398944640017585,5.474438178604495e-05,-3.8686142960412195,0.8270918409932931,0.6840809134376749,6.110906209239968,1.7183408574880452,2.9526953025127503
Joy,0.11400000000000002,0.005182387756347728,2.6857142857142833e-05,0.002318840579710145,0.00455081694727756,2.070993488762865e-05,0.0040724637681159425,0.007036795302745789,4.95164881327452e-05,0.05297142857142856,0.008316887172788745,6.917061224489797e-05,-5.598764415902261,0.8681201587853016,0.7536326100894173,3.715862682728414,2.7412435983641936,7.514416465572673
Frustration,0.1296511627906977,0.001834852771867385,3.3666846944294263e-06,0.0057953216374269,0.02443799125765894,0.0005972154167094147,0.014269005847953216,0.029520299857725432,0.0008714481036900243,0.12475,0.0173044304718037,0.0002994433139534884,-3.493496845570963,0.9597428204107157,0.9211062813299153,2.9264855903027245,3.9673737660043735,15.740054599179725
Neutral,0.1274688796680498,0.006555228693660062,4.2971023226184206e-05,0.009595833333333335,0.01822747420714736,0.0003322408159722223,0.016379166666666663,0.03810601963783267,0.0014520687326388887,0.09623236514522822,0.024503618798865465,0.0006004273342401131,0.6517229098054289,6.820511171627901,46.51937264230101,15.481905548579622,10.320456964385203,106.51183195372703
Shame,0.12541147132169578,0.004983040372244839,2.4830691351421984e-05,0.0070025,0.015970832594138604,0.00025506749375,0.027235,0.04140343916874539,0.0017142447750000001,0.10682543640897757,0.029892232894232967,0.0008935455874030634,-2.8491003019944037,3.7612392211197236,14.146920478489307,10.111236075670455,6.676555969762256,44.57639961736802
Pride,0.12760095011876482,0.004380088725647321,1.918517724454277e-05,0.02613809523809524,0.04172512063026274,0.0017409856916099774,0.02223095238095238,0.034242851100250445,0.001172572851473923,0.10950831353919238,0.0381423518482968,0.0014548390045192705,0.06582786865469281,2.65625591059201,7.055695462554988,3.143100275067716,7.349016270905101,54.00804015002791
Joy,0.12473170731707317,0.005089560766155124,2.5903628792385533e-05,0.01284313725490196,0.03268664208128129,0.0010684165705497886,0.028397058823529418,0.042863488178173995,0.0018372786188004617,0.12148780487804879,0.031151809211226546,0.0009704352171326591,-1.874143408847754,2.1230693132421514,4.5074233088305,0.4189214175546345,5.139084659270556,26.41019113514997
Pride,0.09995000000000001,0.0007053367989832949,4.97500000000001e-07,0.0012060301507537687,0.004654145374278728,2.166106916492008e-05,0.0013969849246231157,0.004541067874628587,2.062129744198379e-05,0.05378000000000001,0.0051615501547500236,2.6641599999999992e-05,-7.1304850648411415,0.9531690391663901,0.9085312172253792,2.526455021457096,1.3527604696507411,1.8299608882496938
Neutral,0.11275193798449612,0.022614576834234654,0.0005114190853915027,0.012155642023346305,0.03206218267151717,0.001027983557661736,0.010929961089494164,0.03245174443876798,0.0010531157171191083,0.1477906976744186,0.058268048661870325,0.003395165494862088,-5.539307251117145,7.93023777796363,62.88867121504154,11.475021089585875,7.903446267301096,62.46446290011563
Shame,0.09996453900709219,0.0005944345607886604,3.533524470600077e-07,0.0007829181494661922,0.0062280955678725046,3.878917440255314e-05,0.002498220640569395,0.011182448294483237,0.00012504714985879108,0.15963475177304964,0.0068843999395035065,4.7394962527035886e-05,-13.29067954084988,1.3104152368020987,1.7171880928431007,-1.1431205884754019,1.0366036409503077,1.0745471084314344
Frustration,0.09966216216216214,0.0018067218860974255,3.2642439737034386e-06,0.0020952380952380953,0.004322592654441987,1.8684807256235825e-05,0.004292517006802721,0.02654279329644116,0.0007045198759776018,0.16284459459459458,0.008277870889139796,6.852314645726809e-05,-6.642025812247297,0.8589773141240097,0.7378420261796976,3.7470957992955296,1.6656146128847726,2.7742720386552913
Joy,0.09919811320754716,0.0027158507868839236,7.375845496618028e-06,4.739336492890995e-05,0.0006867951064544759,4.716875182498149e-07,0.0003791469194312796,0.001909899685271079,3.6477168077985673e-06,0.16458018867924532,0.0007698223038432201,5.92626379494483e-07,-8.674528750467767,1.1339203234846966,1.2857753000116392,1.2405161685072752,1.2995024676843363,1.6887066635176795
Frustration,0.10505434782608698,0.004999704622655182,2.49970463137996e-05,0.010226158038147139,0.027745546265218957,0.0007698153375554056,0.004651226158038147,0.014867384428672801,0.0002210391197499425,0.15579891304347826,0.028636928858917457,0.0008200736944706995,-5.667614679468329,1.1925971113512985,1.4222878700034616,2.0969717953880376,3.3182088802980045,11.010510173288536
Neutral,0.10987654320987658,0.0044888046821476135,2.0149367474470334e-05,0.008037190082644629,0.024794416301007576,0.0006147630797076702,0.00421900826446281,0.014020261690119619,0.00019656773785943583,0.11053086419753089,0.05763374206448896,0.0033216482243560437,1.4346033172968444,13.523187608493314,182.87660309450712,4.718153123131961,9.257441768428663,85.70022809584762
Shame,0.10049689440993789,0.002173025550874024,4.722040044751354e-06,0.01109375,0.02849710443075752,0.0008120849609374997,0.005275,0.015842170779284008,0.000250974375,0.16577639751552795,0.022540777446478436,0.0005080866478916709,-5.155962459497351,0.9613739260383932,0.924239825666474,2.969284738876477,2.2971824335921283,5.277047133204253
Pride,0.10082066869300912,0.0027446657039439035,7.533189826405883e-06,0.008228658536585366,0.0317614896922164,0.0010087922274687685,0.0007134146341463414,0.0038370231790880558,1.4722746876859012e-05,0.1640243161094225,0.01594250740835407,0.0002541635424654244,-5.255512564843809,0.9182836834884717,0.8432449233611555,0.14271897136336234,2.9908733217081678,8.94532322650565
Joy,0.109811320754717,0.003065674869673946,9.398362406550367e-06,0.015355042016806724,0.03312349561826204,0.0010971659619730244,0.007218487394957984,0.014559590482666413,0.00021198167502295038,0.05461425576519917,0.0236168322458076,0.0005577547653266177,-3.951992868977424,0.8893486398152416,0.7909410031412203,1.0936834356973915,3.1483333179773356,9.912002681086179
