label,mfccs_mean,mfccs_var,total-mfccs_var,chroma-stft_mean,mel-spectrogram_mean,tonnetz_mean,spectral-bandwidth_mean,spectral-rolloff_mean,rmse_mean,spectral-flatness_mean,pitch_mean,envelope_mean,zcr_mean,spectral-contrast_mean,temporal-centroid,harmonic-to-noise-ratio,spectral-centroid_mean,tempo,poly-features_mean,rms-energy_mean,crest-factor
Shame,-43.649062047298564,1115.0465937444221,14495.605718677487,0.2752866689813084,0.09375500127960756,-0.001955833721728167,628.119674609301,1830.2361192993508,0.007616137,0.03969015973466779,1024.522945753357,0.9159608460094795,0.2168564738096172,25.189361925747217,201.5863935087979,-0.3714168734280062,1257.7745530879035,71.77734375,0.07058478545366177,0.007616137,30.591577280217958
Joy,-48.14018110466649,1797.6506055613877,23369.45787229804,0.2759622218994188,0.08939802841506486,0.0016158480214046678,617.2156044651867,1790.0301390945774,0.009583415,0.036529112756595934,957.8315514114354,1.6155007555825847,0.20717833395289717,24.47137161757977,216.7279675375331,0.3688644627778158,1225.4141454381663,117.45383522727273,0.09075937407295376,0.009583415,21.85517815341304
Shame,-44.93435972258796,2009.7434122993268,26126.66435989125,0.2823555416132644,0.26975652779765386,0.0010056266482140685,585.9605763817369,1819.9948081487341,0.016110336,0.14051001842619587,999.2801350407517,1.4628116814635572,0.20205641262306612,23.97922293700169,221.64545708277296,20.107297031822956,1262.5480045970714,117.45383522727273,0.1616814180222768,0.016110336,17.38462115391675
Neutral,-44.49430817308768,929.5597392247195,12084.276609921353,0.29239806479923436,0.042926591240337375,0.000339156923186824,647.2572762468786,2024.9194996410026,0.004296574,0.026115110168798635,1203.5640616150583,0.8153563673435437,0.242782862115071,25.501217281217823,280.5360480401002,0.925748035080936,1406.2007385087663,215.33203125,0.042639197345710964,0.004296574,39.8814097796139
Frustration,-45.10125041643172,2207.296534406393,28694.854947283115,0.2894001837588461,0.27752374168941213,0.005422144133513811,607.4266293322535,1767.4114153852279,0.017209027,0.1451351711508875,920.5657693434302,1.5878375451256763,0.1931094280860702,24.060810211756575,223.04157778476218,1.1511348391745555,1210.177356243606,92.28515625,0.17781017158638246,0.017209027,19.024216902451528
Pride,-46.775795099525936,1711.5537615353667,22250.198899959767,0.2811689544549893,0.10282740612625293,0.004971178198474988,598.5207459847778,1811.0583462090876,0.009522678,0.05484391128433968,1029.6250213142653,1.3315256140261864,0.21110660761954503,25.347729514104017,197.8685822796758,0.33494933588644965,1256.4581091083767,92.28515625,0.09604731807925548,0.009522678,21.192722046142595
Joy,-48.00885344969247,2400.1677482966948,31202.18072785703,0.27017824256638406,0.2733723625942745,-4.829135139694816e-05,591.8404499749396,1806.716057562059,0.01766797,0.08437548408530178,940.2219229051076,1.802621089579051,0.20494916362147178,24.30018189111262,211.07398192831846,-3.825420491343206,1269.1781946264846,67.99958881578948,0.1749741442996871,0.01766797,14.701864010629404
Frustration,-47.79808116895912,1843.1458970946596,23960.896662230574,0.294011303055164,0.07149720037529551,0.0007169498972624096,657.0022016815911,1976.729713652525,0.007598164,0.07370759887070305,1075.3491217973453,1.3313922493974417,0.22825636730843654,23.77592181610449,264.17343405822777,-0.7639821598649876,1358.6069619443513,143.5546875,0.07790770288039497,0.007598164,34.9873111211611
Neutral,-46.18516402391066,877.0852860532491,11402.108718692238,0.2923964030426279,0.03263099874741721,0.004053596260009256,651.1284419811424,2005.214797281067,0.003371349,0.022672745603085444,1183.6065199841996,0.7264937403362927,0.23996219982090566,24.3811321017224,270.3066247878318,-0.30122925623841895,1385.408502384799,99.38401442307692,0.03398340167852374,0.003371349,57.838125017331556
Shame,-47.6172445758751,1919.1355893700468,24948.762661810608,0.29432138132915014,0.10149780170551793,0.0026526858099719225,676.3139250248574,2069.634454900568,0.009241403,0.09012311674903367,1094.378372579884,1.5125230449457305,0.24155710942609548,24.439282152131586,235.0736519145102,-0.6919070851717926,1426.985760151307,99.38401442307692,0.09576668137961791,0.009241403,28.873904055845827
Pride,-49.5787565949179,1692.8150341773205,22006.595444305167,0.2960079302713234,0.06009582083448938,0.001528508727115844,661.5647745907743,1995.86271134989,0.0060748085,0.03490150149960374,1167.9705100937447,1.2635908599370496,0.24217246494684752,24.346842378895552,238.57717273086587,0.42474472907125416,1393.5662961606636,75.99954044117646,0.062221017531587014,0.0060748085,36.95632014003019
Joy,-47.443309100046086,1381.5064794994962,17959.58423349345,0.29163599658356787,0.059817554375773616,0.008303489029962599,673.697642454444,2004.3156708525282,0.0054815984,0.06305443219008834,1154.9264590684493,0.906025524192814,0.2387967367056007,23.483216810035465,230.66578384930256,0.15460549842029986,1388.292068891243,215.33203125,0.059316370965715876,0.0054815984,29.894123248470372
Shame,-48.17641879071689,1854.5884478310202,24109.64982180326,0.29151004310366957,0.11905975952919122,0.002067773270181939,607.4207801009884,1839.4323343502342,0.009016688,0.096480477638898,1062.777493178944,1.3885796953197689,0.2189720170909382,23.78646711861372,224.95745155633819,1.3703606736450724,1275.2400671359162,107.666015625,0.09613169368808086,0.009016688,36.443156800475684
Neutral,-51.53849603179605,1051.693810701362,13672.019539117706,0.29002288520706415,0.020289983780061062,0.007773528136726867,658.3617122904825,1909.080653674659,0.0026749978,0.013414261409101652,1093.0964056864889,0.814705039609614,0.22668263687342513,24.01125532988626,235.34025110064047,-0.1297422653990483,1291.97765998339,129.19921875,0.02724166606595338,0.0026749978,51.67813479115078
Frustration,-47.53244941500801,2078.681608576332,27022.86091149232,0.28974180029608915,0.1360685080711423,0.004059571426101494,607.660952419613,1849.2240791890158,0.011273235,0.08820428509236981,1041.1573669444924,1.5536186703471009,0.2200751613028607,24.43540150036239,227.31888859923015,-0.9899703034580556,1277.286316839601,117.45383522727273,0.11966664475404039,0.011273235,29.38688164189416
Pride,-50.01985952386024,1797.0586005228106,23361.761806796538,0.29204332640560554,0.05470893909181423,0.005633834764834624,622.5096949779147,1817.0634800977562,0.006364707,0.06745808220696481,1032.444059860899,1.3363487291031213,0.21843099512883304,24.094977613426114,216.68229579319367,-0.4805440975874134,1253.0875875299762,129.19921875,0.06925488025618251,0.006364707,36.067301880910016
Joy,-46.77546018178823,2107.8555478355624,27402.122121862314,0.29304672499045425,0.1827772049442638,0.0013279948196191365,616.4182613707566,1815.8394730059474,0.013481218,0.09032070773146574,1003.3720897536017,1.6387874063427161,0.21326784493120027,24.066877181877267,211.79335857945347,1.4308253932119281,1253.1220472285509,129.19921875,0.143301075400419,0.013481218,20.03090458577117
Frustration,-44.89522862555223,2036.7206937099143,26477.369018228885,0.2768758690751809,0.2107538335212788,0.003088536081347011,606.9662424295211,1833.9862238511153,0.01580303,0.11000392398511671,1006.2610451498014,1.6832892609756294,0.20711337721888498,25.31652285435068,253.448318528806,-11.802279207671537,1295.045451850547,80.74951171875,0.15673866309666348,0.01580303,23.01123533030898
Neutral,-44.59273135589295,1245.753650403925,16194.797455251024,0.28153502183243856,0.08474227976293743,0.0018827733352781485,625.6968949707491,1915.729006728685,0.006844265,0.031579516598559926,1137.6326013440587,0.9897866663028859,0.22977753567557804,24.373033466043903,234.57716708911306,-2.151157083280299,1335.4002277589834,161.4990234375,0.06989315005518061,0.006844265,34.015468712408364
Shame,-44.795133466193136,2109.5147784137926,27423.692119379302,0.2832019596027497,0.2192092973943562,0.001026989376729322,609.833802383663,1723.030930228087,0.016629819,0.13878035707675473,869.2978395444716,1.796606602037695,0.18278982475028951,24.627370290733676,254.424564762041,-0.8231411085466396,1177.6954560190397,107.666015625,0.16825568548319844,0.016629819,21.974515153642376
Pride,-43.778348311281675,2082.193638823492,27068.517304705398,0.2856632333955568,0.2440997671214095,0.0014594846791719967,602.5808756421059,1761.1409720642373,0.01753582,0.13864132670990698,922.48266743132,1.8153214843183143,0.1897970654436907,24.210784121700748,256.74567630057203,2.963772123199392,1231.4059386423635,161.4990234375,0.17968296187202315,0.01753582,29.754191516860853
Joy,-45.74233903930532,2118.9118673697676,27545.854275806978,0.28103616532162107,0.19257562905460102,-0.001418690463193,615.562414593462,1743.2627694118064,0.015106775,0.11761681370984736,882.5146651289839,1.7353224688841402,0.1887614577434881,25.10863294178502,264.60311804145124,0.07769520698439475,1195.7418115632888,143.5546875,0.15364735981295324,0.015106775,21.207439575687516
Pride,-49.02614344434808,2378.7825588213896,30924.173264678066,0.29358563030064233,0.10481305453363417,-0.0009682624802226758,610.9263548713571,1969.7081343325547,0.010442104,0.144818502087486,1151.1141203234924,1.4927301044509989,0.2327311462444857,23.902339536662435,248.8985825493642,-0.9307839807559084,1401.527632405957,117.45383522727273,0.11213651454572918,0.010442104,24.569616141897807
Neutral,-48.2842472051844,1144.9851820257306,14884.807366334499,0.2847042828209182,0.04176086770053936,0.007140778316015486,682.4167791376989,2053.9501610378984,0.004252538,0.02369316389653432,1173.2712549787523,0.8409209442785706,0.24264713119825415,23.884537540710948,242.14044608638102,0.04838500160103255,1403.629780662817,129.19921875,0.043068728714165845,0.004252538,44.19651745727425
Shame,-48.14212753640366,2217.0064712228586,28821.08412589716,0.2905901211865215,0.09454179877044648,-0.00220702524966661,619.9459151649306,1938.4926609872848,0.010344674,0.11466659438525928,1075.233141518872,1.602933043113953,0.2244824202669603,23.052886774706707,253.19754399864462,-1.1967774456215081,1360.1414988330343,161.4990234375,0.10859470363005207,0.010344674,25.34486466889186
Frustration,-47.932780807520636,1987.4364584571122,25836.673959942458,0.291217878570667,0.07074624904704847,0.009589498805421395,613.4491498618322,1899.7815412527946,0.00861105,0.10679766561242371,1063.380051418055,1.4644277482818742,0.22143317211523375,23.981856376342467,244.1620530462196,-0.9096820326406422,1329.1466296245596,143.5546875,0.08993352177861016,0.00861105,29.63457710505609
